Restaurant,Reviewer,Review,Metadata,Time,Pictures,7514,sentiment,cleaned_text
Zing's Northeast Kitchen,Sumit,"Such a disappointing visit. Went at around 7.30 p.m. Menu was given having lot of options to choose from. Beef, Pork, Chicken, Fish, Veg. I don't eat Pork and Beef so asked for Chicken Momo: NOT AVAILABLE Veg Momo: NOT AVAILABLE Mung Tang (fish item): NOT AVAILABLE Full Steam Fish: NOT AVAILABLE.
I walked out of the place without having anything.","401 Reviews , 2736 Followers",1/17/2019 22:19,1,,negative,disappointing visit go around 30 menu give lot option choose beef pork chicken fish veg eat pork beef ask chicken momo available veg momo available mung tang fish item available full steam fish available walk place without anything
Zing's Northeast Kitchen,Duggu,"My 1st visit to the place for lunch and i enjoyed their food.
We ordered lemongrass chicken it was nice but not strong lemon grass flavor though. But the chicken stew with rice was awesome, it was very light yet very flavor full. I will surely visit this place again to try their Korean menu. #foodlove","55 Reviews , 1299 Followers",1/15/2019 11:09,1,,positive,1st visit place lunch enjoy food order lemongrass chicken nice strong lemon grass flavor though chicken stew rice awesome light yet flavor full surely visit place try korean menu foodlove
Zing's Northeast Kitchen,Oindrila Dutta,I would give a negative star if possible for their hygiene and service. We ordered our food at 9:30PM and after an hour's wait they come and say that what we ordered from the menu isn't available. We had to order something else and wait for another 30mins and then to my surprise I found HAIR in the food! So in short it a was a terrible experience.,"6 Reviews , 2 Followers",1/14/2019 13:35,0,,negative,would give negative star possible hygiene service order food 30pm hour wait come say order menu available order something else wait another 30mins surprise find hair food short terrible experience
Zing's Northeast Kitchen,Anvesh Alluri,"Had a lot of expectations after checking out the positive reviews for Zing's. There was some weird smell when we entered the outlet which was a bummer. We asked for momos which were not available. So we got lemongrass chicken and the portion size was very disappointing and shocking. Drums of heaven was another appetizer that we ordered which was below Average. We then ordered Ramyuen noodles which was tasting and looking very similar to maggi. We also got ohm fried rice which was very bland and tomato ketchup was used for presentation. The waiter who took our order looked disinterested. So, I really don't understand what the hype is about. Thumbs down 👎","15 Reviews , 3 Followers",1/8/2019 23:38,0,,negative,lot expectation check positive review zing weird smell enter outlet bummer ask momos available get lemongrass chicken portion size disappointing shock drum heaven another appetizer order average order ramyuen noodle taste look similar maggi also get ohm fry rice bland tomato ketchup use presentation waiter take order look disinterested really understand hype thumb
Zing's Northeast Kitchen,Nachiketnh,"We had a family dinner at Zing’s with very high expectations considering the ratings. We ordered the following :
Moroccan Eggs - 4/5
Chicken Satay - 2.5/5
Drums of Heaven - 3.5/5

Noodles - 0/5( They were like instant noodles with no tastemaker)
Fried Rice with Omelette - 2/5(Nothing much)
Pork Bimbipop- 3/5 (The only decent thing in the main course.

All in all, it’s not worth the price. We really wanted to like it but were really disappointed.","14 Reviews , 6 Followers",1/6/2019 11:18,0,,negative,family dinner zing high expectation consider rating order following moroccan egg chicken satay drum heaven noodle like instant noodle tastemaker fry rice omelette nothing much pork bimbipop decent thing main course worth price really want like really disappointed
Zing's Northeast Kitchen,Sachin Upot,"Had the misfortune of visiting this place on New Years Day. We were given the run around with the table, then it took them 30 mins to take our order only to forget all about it. After an hour of reaching the place we realise the food isn’t even ready.

Not even an apology. Thoroughly disappointed.","27 Reviews , 84 Followers",1/1/2019 22:48,0,,negative,misfortune visit place new year day give run around table take 30 min take order forget hour reach place realise food even ready even apology thoroughly disappointed
Zing's Northeast Kitchen,Anurag Tej,The food is amazing. Their service needs to improve a lot. 5 stars for tasty food and elaborate menu. The staff was very friendly and can help you with ordering the right dish.,"5 Reviews , 3 Followers",1/1/2019 15:18,0,,positive,food amaze service need improve lot star tasty food elaborate menu staff friendly help order right dish
Zing's Northeast Kitchen,Darshan M Ambat,"The most amazing Naga beef I've ever had. The pork ribs are to die for. The pork belly melted in our mouth. Most of the dishes are tasty as hell.
Portion is kinda small but the price is correct for the portions.
Service is a bit slow. One area they really need to improve is to get more and/or better trained staff.
But the flavor of the food makes up for everything making me give 5 stars.","9 Reviews , 81 Followers",12/29/2018 18:17,0,,positive,amazing naga beef ever pork rib die pork belly melt mouth dish tasty hell portion kinda small price correct portion service bit slow one area really need improve get good trained staff flavor food make everything make give star
Zing's Northeast Kitchen,Deepa Mallick,Love for asian food brought me to this place. This place would accomodate 30 -35 people at once approximately. Food are well made with almost authentic taste. Tried Pork Momos which tasted really good specially the pickle that goes well with momos and you would not find it anywhere else in Hyderabad as per my knowledge. After that we ordered Dotsol Bibimbap which was a colorful food which would please your eyes and ofkorse your savory mouth and fill your stomach for sure (depends how much you eat :P I was full with one bowl) . One more dish that we had ordered was Ramyun Noodle which I felt almost like maggie with a very slight difference but it was soothing and filling. Only thing that had disaapointed me was the late service. We almost had to wait for 40 mins for our food.,"6 Reviews , 13 Followers",12/26/2018 17:45,0,,positive,love asian food bring place place would accomodate 30 35 people approximately food well make almost authentic taste try pork momos taste really good specially pickle go well momos would find anywhere else hyderabad per knowledge order dotsol bibimbap colorful food would please eye ofkorse savory mouth fill stomach sure depend much eat full one bowl one dish order ramyun noodle felt almost like maggie slight difference soothe fill thing disaapointed late service almost wait 40 min food
Zing's Northeast Kitchen,Sourav Ghosh,"This tiny joint serves excellent Northeastern & East Asian food. Their Beef Curry with Naga Peppers is heavenly. Deojikalbi was excellent as well. The Beef Soba Noddles was also good, though less so than the other two items. The portion sizes are a little small, but then again the prices are pretty damn cheap as well. The one area where they can improve is the speed & efficiency of service, but since it's fairly new & has a very small staff at this point (possibly family run ?), I'm optimistic that they will improve as they mature.","63 Reviews , 53 Followers",12/26/2018 1:22,0,,positive,tiny joint serf excellent northeastern east asian food beef curry naga pepper heavenly deojikalbi excellent well beef soba noddle also good though less two item portion size little small price pretty damn cheap well one area improve speed efficiency service since fairly new small staff point possibly family run optimistic improve mature
